Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-06-16;68,00;11,00;31,00;16,00;2,00;17,00;2,00;19,00;3,00
2019-06-23;81,00;11,00;75,00;14,00;1,00;8,00;0,00;24,00;3,00
2019-06-30;85,00;13,00;18,00;10,00;3,00;16,00;0,00;23,00;4,00
2019-07-07;50,00;9,00;8,00;5,00;2,00;12,00;3,00;19,00;5,00
2019-07-14;73,00;12,00;13,00;19,00;2,00;10,00;2,00;29,00;8,00
2019-07-21;79,00;10,00;7,00;11,00;0,00;18,00;3,00;26,00;5,00
2019-07-28;60,00;13,00;9,00;35,00;0,00;18,00;2,00;25,00;3,00
2019-08-04;72,00;6,00;6,00;15,00;3,00;14,00;2,00;25,00;6,00
2019-08-11;76,00;10,00;12,00;9,00;1,00;15,00;2,00;23,00;4,00
2019-08-18;65,00;6,00;5,00;8,00;2,00;16,00;2,00;18,00;5,00
2019-08-25;94,00;7,00;12,00;8,00;4,00;17,00;0,00;21,00;3,00
2019-09-01;71,00;9,00;11,00;8,00;2,00;9,00;2,00;16,00;6,00
2019-09-08;59,00;10,00;14,00;9,00;1,00;13,00;2,00;21,00;5,00
2019-09-15;53,00;8,00;11,00;12,00;3,00;15,00;1,00;16,00;5,00
2019-09-22;55,00;11,00;8,00;8,00;1,00;11,00;3,00;22,00;5,00
2019-09-29;65,00;12,00;9,00;6,00;2,00;19,00;1,00;17,00;7,00
2019-10-06;73,00;13,00;16,00;5,00;0,00;8,00;0,00;24,00;7,00
2019-10-13;54,00;10,00;18,00;11,00;5,00;9,00;2,00;17,00;5,00
2019-10-20;67,00;11,00;12,00;8,00;2,00;10,00;2,00;17,00;5,00
2019-10-27;70,00;11,00;10,00;12,00;0,00;9,00;2,00;15,00;8,00
2019-11-03;61,00;13,00;9,00;14,00;2,00;15,00;2,00;22,00;7,00
2019-11-10;63,00;10,00;19,00;7,00;2,00;20,00;3,00;19,00;8,00
2019-11-17;59,00;12,00;16,00;9,00;3,00;23,00;2,00;22,00;4,00
2019-11-24;69,00;19,00;13,00;5,00;2,00;20,00;5,00;15,00;8,00
2019-12-01;59,00;13,00;12,00;7,00;3,00;11,00;3,00;18,00;8,00
2019-12-08;68,00;12,00;22,00;8,00;1,00;14,00;3,00;20,00;8,00
2019-12-15;64,00;12,00;9,00;7,00;1,00;15,00;2,00;22,00;8,00
2019-12-22;69,00;13,00;10,00;10,00;3,00;34,00;3,00;27,00;9,00
2019-12-29;96,00;10,00;23,00;14,00;2,00;43,00;1,00;24,00;12,00
2020-01-05;80,00;15,00;14,00;9,00;2,00;28,00;12,00;29,00;7,00
2020-01-12;74,00;18,00;31,00;11,00;3,00;26,00;6,00;32,00;7,00
2020-01-19;75,00;9,00;13,00;14,00;4,00;23,00;2,00;35,00;9,00
2020-01-26;77,00;12,00;20,00;7,00;1,00;16,00;2,00;21,00;14,00
2020-02-02;57,00;19,00;17,00;14,00;2,00;24,00;3,00;32,00;8,00
2020-02-09;77,00;10,00;12,00;7,00;1,00;20,00;1,00;21,00;6,00
2020-02-16;73,00;13,00;18,00;11,00;3,00;20,00;3,00;37,00;10,00
2020-02-23;58,00;20,00;18,00;13,00;1,00;13,00;1,00;25,00;6,00
2020-03-01;56,00;19,00;15,00;16,00;1,00;16,00;1,00;18,00;2,00
2020-03-08;75,00;15,00;15,00;16,00;1,00;18,00;2,00;27,00;8,00
2020-03-15;59,00;13,00;13,00;12,00;2,00;12,00;5,00;14,00;10,00
2020-03-22;49,00;10,00;10,00;9,00;1,00;9,00;4,00;8,00;5,00
2020-03-29;36,00;10,00;10,00;15,00;1,00;13,00;1,00;5,00;8,00
2020-04-05;51,00;12,00;11,00;19,00;1,00;9,00;3,00;8,00;4,00
2020-04-12;53,00;13,00;10,00;11,00;2,00;7,00;3,00;8,00;5,00
2020-04-19;44,00;10,00;12,00;10,00;3,00;14,00;1,00;7,00;8,00
2020-04-26;43,00;7,00;12,00;8,00;3,00;4,00;5,00;9,00;7,00
2020-05-03;39,00;12,00;5,00;8,00;2,00;6,00;4,00;9,00;3,00
2020-05-10;46,00;9,00;9,00;6,00;1,00;8,00;3,00;7,00;6,00
2020-05-17;46,00;11,00;12,00;9,00;1,00;14,00;3,00;9,00;5,00
2020-05-24;44,00;9,00;6,00;11,00;1,00;12,00;3,00;11,00;4,00
2020-05-31;59,00;10,00;9,00;4,00;1,00;9,00;3,00;15,00;8,00
2020-06-07;50,00;13,00;13,00;9,00;3,00;7,00;2,00;15,00;6,00
2020-06-14;44,00;10,00;10,00;11,00;1,00;10,00;2,00;8,00;6,00
2020-06-21;58,00;8,00;9,00;6,00;1,00;17,00;6,00;13,00;7,00
2020-06-28;57,00;11,00;10,00;8,00;3,00;12,00;1,00;9,00;9,00
2020-07-05;49,00;10,00;11,00;9,00;1,00;13,00;1,00;10,00;5,00
2020-07-12;44,00;10,00;11,00;11,00;0,00;14,00;2,00;9,00;4,00
2020-07-19;52,00;14,00;9,00;21,00;1,00;14,00;4,00;10,00;9,00
2020-07-26;56,00;11,00;9,00;25,00;1,00;15,00;4,00;12,00;7,00
2020-08-02;58,00;10,00;9,00;15,00;2,00;10,00;6,00;12,00;6,00
2020-08-09;66,00;7,00;6,00;12,00;2,00;17,00;1,00;16,00;6,00
2020-08-16;48,00;11,00;10,00;12,00;1,00;11,00;4,00;11,00;7,00
2020-08-23;48,00;8,00;13,00;10,00;0,00;12,00;1,00;12,00;10,00
2020-08-30;63,00;10,00;6,00;12,00;1,00;7,00;2,00;7,00;4,00
2020-09-06;60,00;8,00;14,00;7,00;1,00;15,00;2,00;11,00;6,00
2020-09-13;62,00;13,00;8,00;7,00;1,00;13,00;3,00;11,00;7,00
2020-09-20;41,00;8,00;5,00;14,00;2,00;14,00;1,00;9,00;2,00
2020-09-27;53,00;12,00;9,00;8,00;1,00;14,00;1,00;9,00;6,00
2020-10-04;47,00;10,00;11,00;13,00;2,00;18,00;1,00;7,00;15,00
2020-10-11;60,00;10,00;10,00;10,00;1,00;9,00;3,00;6,00;2,00
2020-10-18;34,00;5,00;15,00;9,00;1,00;18,00;4,00;11,00;3,00
2020-10-25;55,00;7,00;15,00;8,00;3,00;15,00;2,00;8,00;4,00
2020-11-01;52,00;11,00;7,00;5,00;1,00;11,00;3,00;9,00;6,00
2020-11-08;42,00;12,00;13,00;12,00;2,00;18,00;2,00;14,00;2,00
2020-11-15;50,00;8,00;15,00;12,00;1,00;18,00;2,00;9,00;7,00
2020-11-22;46,00;7,00;7,00;10,00;2,00;20,00;3,00;8,00;8,00
2020-11-29;56,00;10,00;8,00;9,00;1,00;19,00;3,00;8,00;3,00
2020-12-06;51,00;10,00;7,00;8,00;1,00;9,00;4,00;9,00;7,00
2020-12-13;55,00;9,00;14,00;32,00;1,00;11,00;0,00;18,00;5,00
2020-12-20;52,00;7,00;14,00;32,00;2,00;20,00;1,00;16,00;4,00
2020-12-27;64,00;9,00;11,00;15,00;2,00;42,00;0,00;18,00;2,00
2021-01-03;66,00;14,00;10,00;10,00;1,00;19,00;1,00;21,00;4,00
2021-01-10;60,00;10,00;12,00;13,00;2,00;20,00;0,00;25,00;2,00
2021-01-17;57,00;10,00;6,00;14,00;1,00;23,00;3,00;12,00;4,00
2021-01-24;48,00;13,00;13,00;15,00;2,00;15,00;2,00;10,00;4,00
2021-01-31;53,00;9,00;5,00;11,00;4,00;24,00;2,00;14,00;7,00
2021-02-07;42,00;10,00;11,00;15,00;1,00;14,00;2,00;18,00;11,00
2021-02-14;45,00;10,00;9,00;9,00;1,00;20,00;2,00;17,00;6,00
2021-02-21;37,00;12,00;9,00;11,00;2,00;13,00;2,00;14,00;7,00
2021-02-28;44,00;9,00;15,00;9,00;2,00;21,00;2,00;20,00;10,00
2021-03-07;55,00;5,00;15,00;13,00;0,00;20,00;4,00;17,00;9,00
2021-03-14;53,00;10,00;5,00;7,00;0,00;20,00;2,00;19,00;4,00
2021-03-21;43,00;19,00;8,00;14,00;1,00;21,00;3,00;17,00;9,00
2021-03-28;52,00;12,00;12,00;13,00;2,00;16,00;6,00;28,00;7,00
2021-04-04;57,00;16,00;17,00;13,00;2,00;24,00;2,00;21,00;7,00
2021-04-11;56,00;17,00;11,00;14,00;2,00;15,00;3,00;27,00;11,00
2021-04-18;56,00;15,00;14,00;10,00;2,00;18,00;2,00;20,00;8,00
2021-04-25;47,00;15,00;10,00;6,00;3,00;19,00;2,00;27,00;7,00
2021-05-02;70,00;14,00;15,00;10,00;2,00;11,00;4,00;15,00;5,00
2021-05-09;58,00;13,00;15,00;16,00;2,00;18,00;4,00;25,00;6,00
2021-05-16;70,00;14,00;11,00;10,00;0,00;18,00;2,00;19,00;10,00
2021-05-23;62,00;13,00;12,00;16,00;3,00;22,00;3,00;26,00;4,00
2021-05-30;59,00;7,00;7,00;17,00;2,00;20,00;2,00;34,00;3,00
2021-06-06;59,00;13,00;10,00;18,00;1,00;19,00;2,00;25,00;11,00
2021-06-13;65,00;11,00;13,00;13,00;0,00;15,00;4,00;23,00;6,00
2021-06-20;69,00;13,00;8,00;14,00;0,00;19,00;5,00;25,00;7,00
2021-06-27;64,00;13,00;15,00;20,00;2,00;14,00;2,00;23,00;7,00
2021-07-04;64,00;22,00;17,00;30,00;4,00;21,00;1,00;29,00;7,00
2021-07-11;76,00;61,00;90,00;12,00;3,00;14,00;2,00;25,00;6,00
2021-07-18;63,00;17,00;25,00;13,00;4,00;16,00;4,00;25,00;3,00
2021-07-25;68,00;10,00;12,00;12,00;0,00;11,00;4,00;23,00;10,00
2021-08-01;54,00;13,00;11,00;11,00;1,00;16,00;1,00;21,00;6,00
2021-08-08;78,00;18,00;13,00;15,00;1,00;20,00;2,00;13,00;7,00
2021-08-15;61,00;16,00;10,00;7,00;1,00;17,00;3,00;15,00;7,00
2021-08-22;59,00;16,00;10,00;11,00;2,00;7,00;5,00;20,00;5,00
2021-08-29;44,00;13,00;5,00;17,00;0,00;9,00;1,00;20,00;7,00
