,names similarity score,descriptions similarity score,image similarity score,gap between replica and 3th decile price in std,gap between replica and median price in std,gap between replica and 7th decile price in std,gap between replica and 9th decile price in std
57,0.3844026291637128,0.32150570262744843,0.4486010314709353,,,,
58,0.49807130039452285,0.6488624138210246,0.02681669129651221,,,,
59,0.4981581572375252,0.5860477874481655,0.40549103361251365,,,,
60,0.6640807493906721,0.5733548618497067,0.1835987999715053,,,,
61,0.3897367454899948,0.6630878274556705,0.21739601298367958,,,,
62,0.6947759578550659,0.7508695630553409,0.2664360206721152,,,,
63,0.35357467874763165,0.663535176686425,0.200085831905203,,,,
64,0.5838046962282218,0.6646364662767538,0.16461093401382293,,,,
65,0.4274758987960075,0.463382227120436,-0.040876446986282795,,,,
66,0.4319968988775872,0.0,0.0,,,,
67,0.5104298297155673,0.8392655408707067,0.18648008488786127,,,,
68,0.39624320266805396,0.5972583127430361,0.005391076487642787,,,,
69,0.6821051860214634,0.0,0.0,,,,
70,0.16266383742154328,0.463382227120436,-0.040876446986282795,,,,
71,0.4589678158554979,0.6895141386804997,-0.036261966513033615,,,,
72,0.3257039775483793,0.6411758708525519,-0.09007295878285398,,,,
73,0.5847261010826872,0.6582841436568841,0.14493444465709623,,,,
74,0.3992528794203924,0.7271042403208874,0.24981308745910918,,,,
75,0.1291456662761416,0.7093332538471439,0.23870868922112776,,,,
76,0.31429467927302246,0.7712815454270118,0.28719931782345903,,,,
77,0.10340408620006733,0.5167834585631124,0.7185303147820465,,,,
78,0.11820734649260478,0.7007126205816834,0.2178765782479352,,,,
79,0.18261983894345504,0.44433664481277135,0.4032105743970972,,,,
80,0.3702343331739516,0.7100260128376581,0.24610203288624494,,,,
81,0.29102817620526233,0.5167834585631124,0.7185303147820465,,,,
82,0.5474059841570484,0.7536183887618266,0.2589613341551948,,,,
83,0.2532296639952972,0.7451330645274021,0.21033432696698182,,,,
84,0.1930871854517178,0.7019249027122966,0.22257315555439522,,,,
85,0.08305056035825209,0.5167834585631124,0.7185303147820465,,,,
86,0.1717574930481715,0.755490384274384,0.2024272707180741,,,,
87,0.0289948903156959,0.7087188915159169,0.1780414411683847,,,,
88,0.1815852779602715,0.7825122767560756,0.2214262089587371,,,,
89,0.13820835920275729,0.7064639828719165,0.14172210177897868,,,,
90,0.5664693430811858,0.7201293659922272,0.3437973524764002,,,,
91,0.26519247712880595,0.6794084571301093,0.24625048064583055,,,,
92,-0.018784133847979795,0.5167834585631124,0.7185303147820465,,,,
93,0.25267717938812945,0.5167834585631124,0.7185303147820465,,,,
94,0.09009205994594684,0.7126654513035365,0.20518386998039942,,,,
95,0.20104021887258375,0.6741565142756679,0.19956285160196455,,,,
96,0.489188504468781,0.7109638583190688,0.3540465702228128,,,,
97,0.16688313126175935,0.5167834585631124,0.7185303147820465,,,,
98,0.32736877100049067,0.7365996244471819,0.2493299159024225,,,,
99,0.12053108931074696,0.7229545754482087,0.19431508140209308,,,,
100,-0.031734967793010604,0.5167834585631124,0.7185303147820465,,,,
101,0.07541169158086326,0.75111704172197,0.2325698109503562,,,,
102,0.058912970580823995,0.771978488747397,0.23376197934629175,,,,
103,0.5061459948955963,0.7358088279027308,0.22981601568631876,,,,
104,0.02623565300885313,0.7302242692637376,0.1752228968924912,,,,
105,0.01766809363959576,0.6908549061743118,0.08266867937706894,,,,
106,0.02497476901198835,0.7573314363689135,0.16981440018559704,,,,
107,0.06782495843286063,0.732158747104829,0.16476544378340152,,,,
108,0.15394918111800832,0.7712990503412832,0.24173254871575073,,,,
109,0.6308600197030068,0.7827614478739713,0.2331360283100033,,,,
110,0.19188072559357164,0.764007401555337,0.2056093984238819,,,,
111,0.678246326007824,0.5167834585631124,0.7185303147820465,,,,
112,0.527186120878517,0.641555535962318,-0.12190905099537602,,,,
113,0.5080144886252554,0.6538472735161411,0.1558521437137323,,,,
114,0.5032896737484248,0.38678346688405635,-0.023780440383550764,,,,
115,0.7471763601949298,0.6827008477755644,0.041804754206420235,,,,
116,0.6086546355221525,0.6170012659186666,0.18959561888141954,,,,
117,0.7698853552296857,0.40379955733989803,0.11080617508425668,,,,
118,0.5708990464549277,0.5712742616073581,-0.038358795313486294,,,,
119,0.6762811826357112,0.4488963697942753,0.07819734663015322,,,,
120,0.6281596262689997,0.1062879110317911,0.4590010400002867,,,,
121,0.4916743192784021,-0.09683810374632093,0.3845541093693848,,,,
122,0.12438602975123998,0.48256911928070095,0.050104372023668256,,,,
123,0.5535498293894124,0.0,0.0,,,,
124,0.6857293278956222,0.6394207375975517,0.09950949740550669,,,,
125,0.1904210453920017,0.6586603212918805,-0.05924257068461758,,,,
126,0.563073751793768,0.45239807102919494,-0.01745424608605725,,,,
127,0.28063270767968496,0.456792654496113,0.08473890740746878,,,,
128,0.31289780278901635,0.4902091078188804,0.03056680696493761,,,,
129,0.46956809803779165,0.37555775463078556,0.14025614069643544,,,,
130,0.2525643883556336,-0.016833582226328424,0.43628124273684626,,,,
131,0.45561715659661983,0.2435115506144505,0.18905718083672549,,,,
132,0.3636890283668396,0.5217095661198774,0.05837373253571474,,,,
133,0.34130420405112594,0.555475894167483,0.15908113958761794,,,,
134,0.3338931892280874,0.5570554620959647,0.0546791965155105,,,,
135,0.30507714378898515,0.4962657414913639,0.14807897616643617,,,,
136,0.4523667387387455,0.49553349126330193,0.13280966299857533,,,,
137,0.39208229958397156,0.5013884971938698,0.10555155422968807,,,,
138,0.40574518772735346,0.5536375401108372,0.13824990559645628,,,,
139,0.4113208954679008,0.4875198601867619,0.08730914715339448,,,,
140,0.4879138438883767,0.48282914819938627,0.14774142393716402,,,,
141,0.23403273533500069,0.4732931686482697,0.2325868406202864,,,,
142,0.40928194756292213,0.48804664829360184,0.11768202399058483,,,,
143,0.28750919286563803,0.3849663577600407,0.02595742366822632,,,,
144,0.17323538564595126,0.48348699745307355,0.07037573685621336,,,,
145,0.3100950532316582,0.5327390132744937,0.11000096496374658,,,,
146,0.31640157754972237,0.46147679993985474,0.11899989949569477,,,,
147,0.3812287912132881,0.081311464060851,0.36743863682127104,,,,
148,0.3925393416301194,0.5259490496656413,0.08539902658923626,,,,
149,0.3683214993479144,0.5280335925029156,0.14114568205273845,,,,
150,0.3903493231223199,0.4153294717362317,0.19779882680391722,,,,
151,0.21921825017700103,0.4619453971963982,0.1739343933986445,,,,
152,0.4280796867348298,0.5387344570336491,0.12330477599435534,,,,
153,0.36819677064614037,0.5061014227715257,0.12912041822083084,,,,
154,0.42729724415337716,0.44249419346995345,0.12959653473397928,,,,
155,0.3138381135682091,0.48365841008134725,0.19820101261597153,,,,
156,0.3315626274451376,0.538720008595489,0.11388095282911503,,,,
157,0.28989376600650035,0.5220004842475727,0.07984472396297826,,,,
158,0.47849385769782254,0.5349826058465933,0.11435544047354644,,,,
159,0.3401773832542698,0.48241394319008946,0.08346341872661905,,,,
160,0.3598617410998356,0.48680050228138105,0.1457914401964645,,,,
161,0.32322868856295733,0.42708673674047076,0.12079467325594168,,,,
162,0.2548455959589707,0.5068827209197354,0.13258120295050754,,,,
163,0.34578283548285643,0.5587780026183228,0.08683312125573064,,,,
164,0.4434395808343261,0.4316371173746918,0.20355759950823177,,,,
165,0.39347611585737025,0.495405519035103,0.11520532055808189,,,,
166,0.2678028754347661,0.5020025262913642,0.1198448469432968,,,,
167,0.3148048276467937,0.426923825770945,0.13258167780120222,,,,
168,0.4727028448211046,0.5595457887893746,0.10679668530914564,,,,
169,0.31297827967429187,0.5636085268892094,0.11986916017358813,,,,
170,0.3881150870830541,0.5355430391270634,0.08607865617716323,,,,
171,0.2209143827910567,0.4491354458554837,0.18286406284813742,,,,
172,-0.02697514361194763,0.081311464060851,0.36743863682127104,,,,
173,0.32544257180942987,0.47066284623800564,0.1156317603312897,,,,
174,0.27158009877360517,0.081311464060851,0.36743863682127104,,,,
175,0.3200835468790881,0.5508714456786741,0.11416841429448711,,,,
176,0.34463180902226537,0.4926248889412803,0.12240613097796545,,,,
177,0.3356825440040328,0.48306234895789674,0.07424696444742647,,,,
178,0.4119201612327729,0.48037112997123577,0.14599695297896786,,,,
179,0.519276603262366,0.0,0.0,,,,
180,0.6534325956612808,0.0,0.0,,,,
181,0.5786862214472364,0.0,0.0,,,,
182,0.65639311748479,0.0,0.0,,,,
183,0.3577872770607154,0.0,0.0,,,,
184,0.33419574703685556,0.0,0.0,,,,
185,0.34181087804923527,0.0,0.0,,,,
186,-0.022687154546500582,0.0,0.0,,,,
187,0.5579331515363782,0.0,0.0,,,,
188,0.5483324893940229,0.0,0.0,,,,
189,0.15882489974618638,0.0,0.0,,,,
190,0.45670234376206026,0.0,0.0,,,,
191,0.5859746586425509,0.0,0.0,,,,
192,0.33419574703685556,0.0,0.0,,,,
193,0.6378046510325922,0.0,0.0,,,,
194,0.4287393848562069,0.0,0.0,,,,
195,0.5555743260406653,0.0,0.0,,,,
196,0.5747048165379124,0.0,0.0,,,,
197,0.6434812387466229,0.0,0.0,,,,
198,0.553009157169434,0.0,0.0,,,,
199,0.0,0.0,0.0,,,,
200,0.0,0.0,0.0,,,,
201,0.13155173325762967,0.0,0.0,,,,
202,-0.01917794239875419,0.0,0.0,,,,
203,0.18412826275517438,0.0,0.0,,,,
204,0.5009749795940907,0.7190967563017938,0.0,,,,
205,0.22142098180294953,0.0,0.0,,,,
206,0.2768348801045892,0.0,0.0,,,,
207,0.21362853229197712,0.0,0.0,,,,
208,0.19191259488986767,0.0,0.0,,,,
209,0.22542617918993915,0.0,0.0,,,,
210,0.2049039454045915,0.0,0.0,,,,
211,0.050330797788196636,0.0,0.0,,,,
212,0.11676972257843496,0.0,0.0,,,,
213,0.23757294980318214,0.0,0.0,,,,
214,0.5067692225568333,0.0,0.0,,,,
215,0.0439717562604141,0.0,0.0,,,,
216,0.1510513586648163,0.0,0.0,,,,
217,0.1361097819009897,0.0,0.0,,,,
218,0.23484743808771708,0.0,0.0,,,,
219,0.30120928597707225,0.0,0.0,,,,
220,0.1510513586648163,0.0,0.0,,,,
221,-0.049968963610265295,0.0,0.0,,,,
222,0.7697874440819369,0.0,0.0,,,,
223,0.2870388565625833,0.0,0.0,,,,
224,0.32062973895433367,0.0,0.0,,,,
225,0.024791607828160065,0.0,0.0,,,,
226,0.09670323529940991,0.0,0.0,,,,
227,0.043629978054763006,0.0,0.0,,,,
228,0.5734525197615884,0.0,0.0,,,,
229,0.24903879272494397,0.0,0.0,,,,
230,0.6263236843583158,0.0,0.0,,,,
231,0.6009687527568592,0.0,0.0,,,,
232,0.07685943434460209,0.0,0.0,,,,
233,0.3126049200705155,0.0,0.0,,,,
234,0.32062973895433367,0.0,0.0,,,,
235,0.15252518768218604,0.0,0.0,,,,
236,0.37260271496890746,0.0,0.0,,,,
237,0.1559720573003232,0.0,0.0,,,,
238,0.3188828360488287,0.0,0.0,,,,
239,0.09251529502692007,0.0,0.0,,,,
240,0.15238684156175297,0.0,0.0,,,,
241,0.32307802064577706,0.0,0.0,,,,
242,0.4168376770670877,0.0,0.0,,,,
243,0.2439587645338984,0.0,0.0,,,,
244,0.06221742443284034,0.0,0.0,,,,
245,0.15280167793740612,0.0,0.0,,,,
246,0.15854584977425412,0.0,0.0,,,,
247,0.15024825276715065,0.0,0.0,,,,
248,0.261238340664372,0.0,0.0,,,,
249,0.22758313147810252,0.0,0.0,,,,
250,-0.1602937062143271,0.0,0.0,,,,
251,0.0,0.0,0.0,,,,
252,0.0,0.0,0.0,,,,
253,0.0,0.0,0.0,,,,
254,0.0,0.0,0.0,,,,
255,0.0,0.0,0.0,,,,
256,0.0,0.0,0.0,,,,
257,0.0,0.0,0.0,,,,
258,0.0,0.0,0.0,,,,
259,0.0,0.0,0.0,,,,
260,0.0,0.0,0.0,,,,
261,0.0,0.0,0.0,,,,
262,0.0,0.0,0.0,,,,
263,0.0,0.0,0.0,,,,
264,0.0,0.0,0.0,,,,
265,0.0,0.0,0.0,,,,
266,0.0,0.0,0.0,,,,
267,0.0,0.0,0.0,,,,
268,0.0,0.0,0.0,,,,
269,0.0,0.0,0.0,,,,
270,0.0,0.0,0.0,,,,
271,0.0,0.0,0.0,,,,
272,0.0,0.0,0.0,,,,
273,0.0,0.0,0.0,,,,
274,0.0,0.0,0.0,,,,
275,0.0,0.0,0.0,,,,
276,0.0,0.0,0.0,,,,
277,0.0,0.0,0.0,,,,
278,0.0,0.0,0.0,,,,
279,0.0,0.0,0.0,,,,
280,0.0,0.0,0.0,,,,
281,0.0,0.0,0.0,,,,
282,0.0,0.0,0.0,,,,
283,0.0,0.0,0.0,,,,
284,0.0,0.0,0.0,,,,
285,0.0,0.0,0.0,,,,
286,0.0,0.0,0.0,,,,
287,0.0,0.0,0.0,,,,
288,0.0,0.0,0.0,,,,
289,0.0,0.0,0.0,,,,
290,0.0,0.0,0.0,,,,
291,0.0,0.0,0.0,,,,
292,0.0,0.0,0.0,,,,
293,0.0,0.0,0.0,,,,
294,0.0,0.0,0.0,,,,
295,0.0,0.0,0.0,,,,
296,0.0,0.0,0.0,,,,
297,0.0,0.0,0.0,,,,
298,0.0,0.0,0.0,,,,
299,0.0,0.0,0.0,,,,
300,0.0,0.0,0.0,,,,
301,0.0,0.0,0.0,,,,
302,0.0,0.0,0.0,,,,
303,0.0,0.0,0.0,,,,
304,0.0,0.0,0.0,,,,
305,0.0,0.0,0.0,,,,
306,0.0,0.0,0.0,,,,
307,0.0,0.0,0.0,,,,
308,0.0,0.0,0.0,,,,
309,0.0,0.0,0.0,,,,
310,0.0,0.0,0.0,,,,
311,0.0,0.0,0.0,,,,
312,0.0,0.0,0.0,,,,
313,0.0,0.0,0.0,,,,
314,0.0,0.0,0.0,,,,
315,0.0,0.0,0.0,,,,
316,0.0,0.0,0.0,,,,
317,0.0,0.0,0.0,,,,
318,0.0,0.0,0.0,,,,
319,0.0,0.0,0.0,,,,
320,0.0,0.0,0.0,,,,
321,0.0,0.0,0.0,,,,
322,0.0,0.0,0.0,,,,
323,0.0,0.0,0.0,,,,
324,0.0,0.0,0.0,,,,
325,0.0,0.0,0.0,,,,
326,0.0,0.0,0.0,,,,
327,0.0,0.0,0.0,,,,
328,0.0,0.0,0.0,,,,
329,0.0,0.0,0.0,,,,
330,0.0,0.0,0.0,,,,
331,0.6709544073836852,0.7886022268175055,0.1606156813885438,,,,
332,0.4913762905551566,0.7452367629555461,0.10834096435657156,,,,
333,0.5885792226813743,0.7974917763622441,-0.03597087974332957,,,,
334,0.3634432702413439,0.7738595339714706,0.15122346428025077,,,,
335,0.6303066265509844,0.6742441189613293,0.26016489423692535,,,,
336,0.43692207125291377,0.5208138512361674,0.30211647108028855,,,,
337,0.5730410365949579,0.3271915130437061,0.4954639128156613,,,,
338,0.43692207125291377,0.5267809340948731,0.2696245725068899,,,,
339,0.2763006202888759,0.7059862252489056,-0.026231647664349014,,,,
340,0.5654375626585356,0.3495548484133236,0.3846002975878058,,,,
341,0.6268559660831458,0.3930183092572404,0.23849498037298383,,,,
342,0.43692207125291377,0.5256669594686597,0.2936651640066131,,,,
343,0.5042202356266566,0.7014786288710724,0.08200207327785347,,,,
344,0.42612383246307806,0.7321684571572145,0.3038803231263797,,,,
345,0.47864461941535735,0.5148298840420095,-0.02398758226248897,,,,
346,0.43731993200839064,0.5598891568297352,0.36974888348187074,,,,
347,0.43692207125291377,0.5083015289807438,0.289345868273618,,,,
348,0.42272352570529065,0.7734226815074253,0.09126057816667614,,,,
349,0.5046042153585452,0.6568857340939688,0.2927738266427408,,,,
350,0.43692207125291377,0.4736254432751822,0.25300168982946325,,,,
351,0.5570378515191052,0.0,0.0,,,,
352,0.4641965105976502,0.0,0.0,,,,
353,0.45784867012349045,0.0,0.0,,,,
354,0.45784867012349045,0.0,0.0,,,,
355,0.36254596376115106,0.0,0.0,,,,
356,0.4842454637845739,0.0,0.0,,,,
357,0.42858951627416847,0.0,0.0,,,,
358,0.5473132267744046,0.0,0.0,,,,
359,0.44883059461857716,0.0,0.0,,,,
360,0.5902756341304772,0.0,0.0,,,,
361,0.3232442420108455,0.0,0.0,,,,
362,0.5275918228373675,0.0,0.0,,,,
363,0.38452410094654876,0.0,0.0,,,,
364,0.5788726989293194,0.0,0.0,,,,
365,0.473970668649117,0.0,0.0,,,,
366,0.4165071070131642,0.0,0.0,,,,
367,0.49853109089691233,0.0,0.0,,,,
368,0.5698871740997513,0.0,0.0,,,,
369,0.4536786166312697,0.0,0.0,,,,
370,0.2404366179775081,0.0,0.0,,,,
371,0.40120846457151493,0.0,0.0,,,,
372,0.5460847971304066,0.0,0.0,,,,
373,0.5593118158506375,0.0,0.0,,,,
374,0.3954162089094342,0.0,0.0,,,,
375,0.4242774762605897,0.0,0.0,,,,
376,0.3990377238027936,0.0,0.0,,,,
377,0.5082281335614641,0.0,0.0,,,,
378,0.4405311963731826,0.0,0.0,,,,
379,0.3053527590513483,0.0,0.0,,,,
380,0.42074165566003163,0.0,0.0,,,,
381,0.5509681586975734,0.0,0.0,,,,
382,0.3903209859880807,0.0,0.0,,,,
383,0.47369602410130873,0.0,0.0,,,,
384,0.39406091678732863,0.0,0.0,,,,
385,0.48580988465617264,0.0,0.0,,,,
386,0.43346761074521606,0.0,0.0,,,,
387,0.3924827421765694,0.0,0.0,,,,
388,0.3655138705414665,0.0,0.0,,,,
389,0.35135939978274566,0.0,0.0,,,,
390,0.5375979505777079,0.0,0.0,,,,
391,0.5095703956342498,0.0,0.0,,,,
392,0.44355851390376744,0.0,0.0,,,,
393,0.5391222863371874,0.0,0.0,,,,
394,0.5057213751988017,0.0,0.0,,,,
395,0.4248020882670255,0.0,0.0,,,,
396,0.4475128074491011,0.0,0.0,,,,
397,0.35565341304312054,0.0,0.0,,,,
398,0.5493870390975433,0.0,0.0,,,,
399,0.34215396868604037,0.0,0.0,,,,
400,0.4772339342005532,0.0,0.0,,,,
401,0.3375954043975157,0.4986344778230062,0.11255537546852006,,,,
402,0.1879013012669891,0.0,0.0,,,,
403,0.2928752788700447,0.6595533749569868,0.13104204140856265,,,,
404,0.42890753972225554,0.0,0.0,,,,
405,0.26042248540280705,0.4825345924061176,0.05030273392230625,,,,
406,0.44303222249075536,0.4131111416021376,0.20702998560890118,,,,
407,0.45027134195664337,0.5102288067199257,0.16548521187064044,,,,
408,0.44732308749895316,0.4841447678006513,0.06983130358767156,,,,
409,0.3562293216115996,0.33647850064923696,0.07737285182305531,,,,
410,0.365307054463873,0.569051149853243,0.1414775595862768,,,,
411,0.6020135657687772,0.5037980963866527,0.11454708136413275,,,,
412,0.6235891803960644,0.0,0.0,,,,
413,0.7597201376131225,0.0,0.0,,,,
414,0.5833147741585102,0.20557412184303944,0.10707132716325764,,,,
415,0.5781370228305487,0.1893652698383751,0.17034574909664266,,,,
416,0.5763992527936639,0.4143638674354834,0.17998034085160994,,,,
417,0.43836198619685135,0.3309019783012157,0.2019198259500998,,,,
418,0.4147033931521748,0.3423121835649881,0.03829859659824376,,,,
419,0.56202817586397,0.6295539916946722,0.06279027031674496,,,,
420,0.15929436867514177,0.0,0.0,,,,
421,0.29261914193985866,0.0,0.0,,,,
422,0.32149406109495854,0.0,0.0,,,,
423,0.43007826867422155,0.0,0.0,,,,
424,0.28068701985627975,0.0,0.0,,,,
425,0.42701070295240134,0.0,0.0,,,,
426,0.35021259502524354,0.0,0.0,,,,
427,0.3759420283103257,0.0,0.0,,,,
428,0.409538741246638,0.0,0.0,,,,
429,0.43084189199759415,0.0,0.0,,,,
430,0.28870329780243525,0.0,0.0,,,,
431,0.340403607490114,0.0,0.0,,,,
432,0.13274569846940257,0.0,0.0,,,,
433,0.30510591076376575,0.0,0.0,,,,
434,0.309114238165401,0.0,0.0,,,,
435,0.309114238165401,0.0,0.0,,,,
436,0.32776023760549966,0.0,0.0,,,,
437,0.13274569846940257,0.0,0.0,,,,
438,0.3657414658592027,0.0,0.0,,,,
439,0.22924815507870164,0.0,0.0,,,,
440,0.5357448373960413,0.0,0.0,,,,
441,0.3529202187492238,0.0,0.0,,,,
442,0.3412076473792412,0.0,0.0,,,,
443,0.3341477351697212,0.0,0.0,,,,
444,0.03288413164201871,0.0,0.0,,,,
445,0.3426279796159987,0.0,0.0,,,,
446,0.3334816720122985,0.0,0.0,,,,
447,0.3427659715349903,0.0,0.0,,,,
448,0.22947458642423763,0.0,0.0,,,,
449,0.29263765425842203,0.0,0.0,,,,
450,0.29014949182829464,0.0,0.0,,,,
451,0.09138013181179473,0.0,0.0,,,,
452,0.29622635257875674,0.0,0.0,,,,
453,0.35236098927012904,0.0,0.0,,,,
454,0.36609036702497794,0.0,0.0,,,,
455,0.5092164916171179,0.0,0.0,,,,
456,0.2875267874653889,0.0,0.0,,,,
457,0.021895258046778616,0.0,0.0,,,,
458,0.3529202187492238,0.0,0.0,,,,
459,0.13008037522826157,0.0,0.0,,,,
460,0.2624430459881493,0.0,0.0,,,,
461,0.16719110004394533,0.0,0.0,,,,
462,0.3398179852223515,0.0,0.0,,,,
463,0.30336622220335346,0.0,0.0,,,,
464,0.47945485787973047,0.0,0.0,,,,
465,0.29942737776573736,0.0,0.0,,,,
466,0.15556084281855043,0.0,0.0,,,,
467,0.258761769665202,0.0,0.0,,,,
468,0.2674289959627309,0.0,0.0,,,,
469,0.288266776653058,0.0,0.0,,,,
470,0.4723032028332817,0.0,0.0,,,,
471,0.466159794239474,0.0,0.0,,,,
472,0.0,0.0,0.0,,,,
473,0.0,0.0,0.0,,,,
474,0.0,0.0,0.0,,,,
475,0.0,0.0,0.0,,,,
476,0.0,0.0,0.0,,,,
477,0.0,0.0,0.0,,,,
478,0.0,0.0,0.0,,,,
479,0.0,0.0,0.0,,,,
480,0.0,0.0,0.0,,,,
481,0.0,0.0,0.0,,,,
482,0.0,0.0,0.0,,,,
483,0.0,0.0,0.0,,,,
484,0.0,0.0,0.0,,,,
485,0.0,0.0,0.0,,,,
486,0.0,0.0,0.0,,,,
487,0.0,0.0,0.0,,,,
488,0.0,0.0,0.0,,,,
489,0.0,0.0,0.0,,,,
490,0.0,0.0,0.0,,,,
491,0.0,0.0,0.0,,,,
492,0.0,0.0,0.0,,,,
493,0.0,0.0,0.0,,,,
494,0.0,0.0,0.0,,,,
495,0.0,0.0,0.0,,,,
496,0.0,0.0,0.0,,,,
497,0.0,0.0,0.0,,,,
498,0.0,0.0,0.0,,,,
499,0.0,0.0,0.0,,,,
500,0.0,0.0,0.0,,,,
501,0.0,0.0,0.0,,,,
502,0.0,0.0,0.0,,,,
503,0.0,0.0,0.0,,,,
504,0.0,0.0,0.0,,,,
505,0.0,0.0,0.0,,,,
506,0.0,0.0,0.0,,,,
507,0.0,0.0,0.0,,,,
508,0.0,0.0,0.0,,,,
509,0.0,0.0,0.0,,,,
510,0.0,0.0,0.0,,,,
511,0.0,0.0,0.0,,,,
512,0.0,0.0,0.0,,,,
513,0.0,0.0,0.0,,,,
514,0.0,0.0,0.0,,,,
515,0.0,0.0,0.0,,,,
516,0.0,0.0,0.0,,,,
517,0.0,0.0,0.0,,,,
518,0.0,0.0,0.0,,,,
519,0.0,0.0,0.0,,,,
520,0.0,0.0,0.0,,,,
521,0.0,0.0,0.0,,,,
522,0.0,0.0,0.0,,,,
523,0.0,0.0,0.0,,,,
524,0.0,0.0,0.0,,,,
525,0.0,0.0,0.0,,,,
526,0.0,0.0,0.0,,,,
527,0.0,0.0,0.0,,,,
528,0.0,0.0,0.0,,,,
529,0.0,0.0,0.0,,,,
530,0.0,0.0,0.0,,,,
531,0.0,0.0,0.0,,,,
532,0.0,0.0,0.0,,,,
533,0.0,0.0,0.0,,,,
534,0.0,0.0,0.0,,,,
535,0.0,0.0,0.0,,,,
536,0.0,0.0,0.0,,,,
537,0.0,0.0,0.0,,,,
538,0.0,0.0,0.0,,,,
539,0.0,0.0,0.0,,,,
540,0.0,0.0,0.0,,,,
541,0.0,0.0,0.0,,,,
542,0.0,0.0,0.0,,,,
543,0.0,0.0,0.0,,,,
544,0.0,0.0,0.0,,,,
545,0.0,0.0,0.0,,,,
546,0.0,0.0,0.0,,,,
547,0.0,0.0,0.0,,,,
548,0.0,0.0,0.0,,,,
549,0.0,0.0,0.0,,,,
550,0.0,0.0,0.0,,,,
551,0.0,0.0,0.0,,,,
552,0.0,0.0,0.0,,,,
553,0.0,0.0,0.0,,,,
554,0.0,0.0,0.0,,,,
555,0.0,0.0,0.0,,,,
556,0.0,0.0,0.0,,,,
557,0.0,0.0,0.0,,,,
558,0.0,0.0,0.0,,,,
559,0.0,0.0,0.0,,,,
